01-01-2001,12,25,34,17,26,8,16,18,20,15,18,2,5,3,8,16,20,9,11,23,26,31,33,11
02-01-2001,14,17,20,19,19,8,14,27,35,34,22,-9999,12,17,13,14,30,15,20,30,34,33,29,9
03-01-2001,8,5,22,25,27,4,9,22,38,53,34,5,16,14,17,17,31,21,24,36,47,51,51,20
04-01-2001,17,22,23,16,29,12,21,37,47,55,48,8,12,18,20,26,29,22,26,29,32,40,38,20
05-01-2001,10,16,17,16,6,5,13,19,30,24,30,18,17,20,26,38,23,20,23,33,44,54,45,15
06-01-2001,12,16,22,25,19,9,10,14,25,33,18,6,3,3,5,13,28,16,14,24,32,43,30,13
07-01-2001,12,14,25,23,11,8,3,8,33,48,28,6,8,12,8,8,25,21,21,30,35,38,37,20
08-01-2001,20,16,4,15,29,15,19,37,66,101,44,14,9,20,9,17,36,29,21,30,37,39,29,14
09-01-2001,13,14,1,1,1,3,5,19,27,26,27,12,5,9,15,15,25,6,6,9,15,8,18,16
10-01-2001,5,4,5,8,10,2,7,26,40,45,39,22,15,16,16,24,31,26,19,27,34,38,31,11
11-01-2001,9,4,4,7,12,9,17,34,55,70,51,22,17,23,28,28,41,30,24,38,53,53,49,18
12-01-2001,12,8,14,31,28,14,20,36,50,62,35,11,10,11,15,24,31,30,28,35,45,53,60,27
13-01-2001,12,10,21,19,24,15,21,28,31,32,24,17,11,12,28,33,29,13,16,30,42,48,43,28
14-01-2001,6,1,1,1,1,1,1,1,1,3,3,1,1,3,8,8,3,1,4,18,5,7,5,1
15-01-2001,1,1,1,1,1,1,4,16,27,37,23,25,22,25,44,42,37,24,21,21,34,36,30,21
16-01-2001,4,10,8,4,6,7,8,13,30,35,26,17,19,18,21,21,25,21,14,21,25,37,38,24
17-01-2001,17,14,17,21,23,19,18,32,55,51,32,20,20,17,31,21,14,18,13,22,34,40,46,27
18-01-2001,17,18,22,24,17,10,19,34,64,61,43,21,15,9,13,16,26,12,11,23,44,42,42,28
19-01-2001,18,7,10,20,15,4,11,26,51,48,37,35,11,9,15,25,26,27,25,29,38,42,40,31
20-01-2001,15,8,17,14,18,15,15,19,37,44,46,36,14,9,15,21,23,19,16,27,33,34,39,28
21-01-2001,14,14,19,13,19,17,10,22,34,42,15,13,3,5,6,7,8,13,16,26,44,52,54,46
22-01-2001,24,24,25,30,29,29,28,41,74,62,28,21,12,13,14,12,12,14,20,30,44,48,53,36
23-01-2001,14,11,8,4,7,7,9,17,28,32,30,31,21,29,36,33,32,29,19,26,32,34,33,23
24-01-2001,10,9,7,6,8,15,12,17,28,32,27,16,7,7,12,11,13,21,18,27,33,32,31,16
25-01-2001,2,3,1,4,14,16,11,12,23,23,25,22,14,20,30,25,30,28,15,17,24,25,22,13
26-01-2001,3,4,6,6,9,11,5,9,14,14,21,16,5,9,11,12,17,26,13,17,24,28,27,19
27-01-2001,7,5,10,10,11,10,7,9,19,27,37,40,10,13,26,19,19,26,15,23,32,29,32,28
28-01-2001,7,6,6,10,8,11,6,13,8,15,18,31,12,17,32,19,29,30,9,17,28,40,31,16
29-01-2001,2,12,3,3,6,13,9,12,20,22,22,25,5,7,15,23,15,20,12,17,26,28,30,24
30-01-2001,10,7,7,8,11,7,6,15,9,14,25,23,17,14,22,34,31,35,20,21,28,36,32,37
31-01-2001,17,2,1,1,12,20,7,22,29,33,35,31,15,42,84,99,103,93,85,97,83,101,82,58
01-02-2001,44,19,13,21,13,30,62,65,97,126,131,97,88,34,71,95,88,88,84,79,76,77,79,52
02-02-2001,45,36,20,17,24,25,35,76,89,81,59,57,55,65,70,61,76,72,86,91,63,63,60,76
03-02-2001,51,15,7,8,24,27,23,36,39,20,32,45,25,38,35,37,42,50,61,51,55,52,41,25
04-02-2001,24,25,26,17,13,15,20,60,69,64,49,33,32,35,33,36,53,58,65,82,63,78,53,79
05-02-2001,70,50,56,34,24,30,57,68,88,77,49,56,40,33,24,26,32,47,80,84,83,84,70,54
06-02-2001,36,23,16,15,11,16,43,78,97,81,50,46,47,53,53,64,67,87,95,84,76,68,65,51
07-02-2001,63,34,49,42,19,51,55,57,68,45,31,37,26,31,37,34,65,81,80,84,75,64,59,58
08-02-2001,57,44,40,43,45,39,38,47,61,49,75,105,62,55,28,36,56,66,89,87,85,79,69,61
09-02-2001,54,38,20,19,22,52,47,65,80,65,43,33,38,41,41,53,45,74,87,86,87,77,79,76
10-02-2001,74,61,43,24,35,40,56,64,72,99,96,80,110,55,47,35,47,51,40,50,55,54,31,17
11-02-2001,17,16,7,11,6,6,9,9,15,10,16,18,19,17,18,13,21,23,31,38,29,29,17,12
12-02-2001,7,7,5,5,4,7,11,19,22,22,21,16,17,21,20,18,16,17,17,20,21,19,19,8
13-02-2001,15,30,13,17,18,37,53,62,61,61,58,60,24,26,25,23,23,40,57,67,66,58,52,55
14-02-2001,56,53,41,42,41,50,54,42,54,56,49,39,35,56,57,36,31,55,86,87,78,69,68,65
15-02-2001,54,51,45,45,40,39,56,57,73,64,-9999,47,38,36,38,25,-9999,-9999,20,23,26,21,25,8
16-02-2001,10,7,11,12,33,34,40,57,63,58,32,-9999,23,33,32,34,36,48,56,74,80,73,73,70
17-02-2001,65,62,41,34,41,52,55,64,62,59,47,42,43,35,35,34,43,47,79,83,68,66,54,45
18-02-2001,49,49,62,61,52,51,47,54,41,35,22,24,24,18,18,24,31,39,49,78,76,78,69,58
19-02-2001,39,22,27,25,23,29,49,64,74,67,61,58,45,26,22,23,20,19,39,51,58,56,43,35
20-02-2001,23,26,17,37,26,33,34,54,67,65,40,55,47,58,50,44,52,66,82,97,96,75,57,40
21-02-2001,35,26,17,39,49,35,38,62,68,71,74,62,51,45,49,47,52,48,59,80,84,82,76,68
22-02-2001,62,44,38,25,45,51,69,71,84,60,27,56,56,57,53,53,61,70,70,78,81,81,76,58
23-02-2001,35,24,24,14,18,29,30,42,52,50,56,69,81,73,80,67,61,70,71,71,72,72,75,57
24-02-2001,39,24,31,30,27,26,33,49,50,47,36,51,53,51,46,47,41,43,54,72,63,39,40,41
25-02-2001,41,40,47,36,32,36,24,23,30,33,29,48,51,44,44,36,35,43,58,64,70,59,57,34
26-02-2001,23,18,15,26,25,14,14,16,20,23,33,39,43,22,17,24,20,21,12,18,25,36,27,26
27-02-2001,21,14,15,10,18,26,26,37,47,53,45,34,25,25,28,36,28,26,39,30,35,47,42,34
28-02-2001,31,37,35,34,37,38,43,43,43,43,67,36,22,25,28,21,22,23,47,46,42,37,40,40
