"01-01-2021",4.7,-9999,3.4,2.8,1.3,0.9,-9999,0.6,0.8,2.5,3.1,1.2,0.7,1.1,0.4,0.2,0.5,2.9,9.6,12.5,11.1,9.3,12.8,-9999
"02-01-2021",9.4,5.3,3.2,3.2,2.0,1.5,1.9,2.3,2.3,3.6,3.1,3.3,3.2,3.7,3.1,2.9,4.4,10.3,9.1,6.1,6.6,10.3,6.6,3.8
"03-01-2021",2.1,1.0,1.5,0.9,0.1,0.1,0.1,0.2,0.5,0.8,1.5,1.9,2.8,3.5,1.0,2.3,2.7,4.2,8.3,7.7,5.8,12.7,9.4,17.2
"04-01-2021",9.8,8.1,5.6,4.1,2.2,-9999,-9999,1.7,2.8,5.6,2.6,3.4,3.7,4.3,4.8,4.5,6.9,3.8,2.6,2.4,5.3,6.1,3.5,2.0
"05-01-2021",1.3,0.8,1.1,1.2,1.1,0.6,1.4,2.1,-9999,-9999,6.7,4.7,5.0,4.5,3.8,2.9,3.5,-9999,-9999,5.5,-9999,8.5,6.9,5.0
"06-01-2021",4.4,2.9,2.5,2.5,2.4,1.4,1.4,2.1,3.0,3.0,3.3,4.7,4.4,3.9,2.1,1.6,2.4,3.9,7.1,2.9,5.7,2.5,3.2,2.8
"07-01-2021",2.0,1.6,0.8,0.9,0.6,0.7,0.9,1.5,2.3,3.3,3.5,3.9,3.4,3.4,2.7,2.0,1.6,2.9,5.2,6.3,7.1,13.1,8.9,6.7
"08-01-2021",5.2,3.1,2.3,2.4,1.9,1.7,1.8,2.3,2.0,2.9,5.8,3.7,3.1,3.5,3.4,2.9,2.2,2.5,3.5,4.4,6.1,6.0,7.4,2.6
"09-01-2021",1.2,1.7,1.1,0.2,0.3,0.3,0.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9,1.3,1.2,1.7,4.5,11.4,-9999,-9999,-9999,-9999
"10-01-2021",4.3,4.3,3.5,3.0,2.0,1.4,1.9,2.0,2.9,2.7,2.2,3.3,4.0,3.3,5.0,6.4,8.3,9.6,8.5,10.5,7.9,9.9,7.3,5.8
"11-01-2021",4.9,1.3,0.2,0.2,0.2,0.2,0.3,0.3,1.1,2.2,3.1,3.5,3.2,2.9,2.7,1.5,1.4,2.0,1.8,1.9,2.8,3.1,2.7,1.5
"12-01-2021",0.6,0.5,0.4,0.3,0.2,0.2,0.3,0.8,1.6,2.9,1.7,2.6,3.2,3.3,2.8,2.0,1.3,1.5,2.0,2.9,3.7,3.1,1.7,1.5
"13-01-2021",1.3,1.1,1.4,0.9,0.9,1.9,1.9,3.1,3.6,4.2,3.2,3.3,3.5,3.3,2.5,1.8,2.4,2.0,1.6,1.8,2.3,2.0,0.8,0.7
"14-01-2021",1.9,1.0,0.8,0.8,0.4,0.7,1.0,1.7,2.2,3.1,3.8,2.6,2.7,3.3,2.4,2.5,1.4,2.9,7.7,7.5,4.4,4.2,1.8,2.3
"15-01-2021",1.5,0.9,0.4,0.4,0.6,0.9,1.2,3.2,4.7,4.6,4.9,3.0,3.6,3.4,3.7,3.7,3.5,3.9,4.2,5.3,5.5,4.4,3.1,2.4
"16-01-2021",3.2,3.8,1.8,1.4,1.0,1.0,1.1,1.3,2.3,2.3,4.3,4.1,3.8,6.0,5.0,5.4,3.2,2.6,4.5,6.4,5.9,4.4,7.2,12.2
"17-01-2021",9.6,5.1,6.4,3.3,2.2,1.6,-9999,1.4,2.0,2.4,2.5,0.8,0.9,0.9,1.1,1.2,1.0,2.3,6.1,8.5,9.9,11.9,9.5,5.5
"18-01-2021",4.7,4.9,9.7,1.1,0.4,0.5,0.7,1.9,3.0,4.2,4.3,4.4,4.3,4.2,3.3,2.9,3.1,3.6,6.6,8.2,8.8,9.4,9.2,5.6
"19-01-2021",3.3,2.8,1.9,1.4,1.0,1.0,1.4,3.5,4.6,6.5,6.5,5.3,3.0,3.0,3.5,2.4,2.0,3.6,8.6,10.1,9.9,9.1,8.1,6.3
"20-01-2021",5.8,3.8,2.0,2.3,1.9,2.3,1.7,3.7,4.7,8.8,11.1,6.7,5.6,5.1,3.5,3.2,2.5,5.6,10.5,11.3,14.9,16.0,10.7,9.1
"21-01-2021",9.5,8.6,2.2,1.4,0.9,1.2,1.5,2.7,4.9,5.7,4.3,5.1,5.2,5.3,4.8,3.3,3.0,4.0,5.1,7.5,8.8,10.8,7.4,5.9
"22-01-2021",3.1,2.1,1.0,1.0,0.7,0.6,0.6,1.2,3.5,5.5,5.2,6.8,8.4,6.1,5.3,4.7,5.0,4.4,7.4,8.0,8.8,7.5,8.6,7.4
"23-01-2021",7.3,5.7,4.3,2.6,1.9,1.4,1.4,1.4,1.9,2.5,3.4,2.9,3.1,3.3,4.1,3.3,2.2,2.2,2.8,2.5,3.2,4.0,2.9,2.6
"24-01-2021",1.2,2.0,2.3,1.8,0.8,0.7,0.6,0.7,0.7,1.3,1.5,1.9,2.3,2.3,2.0,1.5,1.7,1.9,3.1,3.9,4.2,3.0,2.4,2.1
"25-01-2021",0.6,0.5,0.3,0.2,0.2,0.2,0.3,0.3,0.7,1.9,2.3,2.7,3.8,3.1,2.7,2.4,1.6,1.6,2.0,7.5,5.6,4.4,3.2,1.9
"26-01-2021",1.6,1.0,0.5,0.4,0.3,0.3,0.3,0.5,0.9,1.9,2.4,2.5,2.8,2.7,2.5,2.4,1.4,2.7,3.5,2.9,3.0,3.7,0.8,0.6
"27-01-2021",0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,1.0,2.3,2.2,2.3,2.3,2.3,2.0,1.5,0.9,1.1,0.9,1.0,1.8,2.0,0.6,3.3
"28-01-2021",1.8,3.1,3.5,2.0,1.1,1.1,0.8,2.9,5.3,8.0,4.2,1.9,3.0,2.9,2.7,2.2,1.7,2.5,9.1,8.9,8.7,7.9,4.5,3.7
"29-01-2021",2.5,1.9,1.2,1.4,1.5,1.5,1.7,2.6,4.9,7.9,9.1,4.8,3.7,5.0,7.1,6.1,4.0,4.6,8.6,16.9,19.1,18.4,7.2,3.3
"30-01-2021",1.8,0.8,0.4,0.2,0.2,0.2,0.2,0.3,0.8,1.3,2.8,2.8,3.6,3.0,2.3,1.6,1.7,1.8,1.9,4.1,5.4,8.1,8.7,8.4
"31-01-2021",6.1,2.9,1.8,1.2,1.7,0.8,1.6,1.2,2.4,4.4,3.6,2.6,2.0,2.4,3.4,3.2,3.4,3.2,3.0,3.2,4.4,10.9,6.0,1.2
"01-02-2021",0.6,0.3,0.3,3.3,0.2,0.2,0.4,1.6,2.5,3.5,4.0,3.9,4.3,3.2,2.9,2.6,2.3,3.1,3.5,3.4,3.9,4.1,2.5,1.9
"02-02-2021",1.5,0.9,0.7,0.5,0.3,0.5,2.4,5.0,7.9,10.8,7.0,7.4,7.0,6.2,6.7,5.5,5.7,7.0,10.6,13.6,17.7,12.2,14.9,12.4
"03-02-2021",10.8,7.4,6.4,5.0,2.6,2.2,2.6,3.3,5.6,10.1,8.6,4.9,1.8,2.3,2.4,2.6,2.5,2.5,4.2,8.2,11.0,8.0,7.4,5.1
"04-02-2021",3.2,2.4,1.8,1.7,1.3,1.2,2.3,3.3,5.6,8.8,7.1,3.7,3.3,3.1,2.3,1.9,1.9,2.3,2.8,5.0,10.6,9.8,6.9,4.8
"05-02-2021",2.8,2.1,1.1,0.9,0.4,0.4,0.7,-9999,-9999,-9999,-9999,-9999,2.9,3.4,3.3,2.3,1.5,2.3,4.0,8.8,13.9,11.1,11.0,8.0
"06-02-2021",6.7,4.3,3.1,1.9,2.2,2.4,2.2,3.4,5.6,7.8,7.0,2.9,2.9,2.7,1.6,1.5,1.8,2.1,4.2,10.0,14.1,15.1,13.6,10.7
"07-02-2021",9.3,4.6,3.3,3.9,2.6,2.0,2.4,2.1,3.4,4.5,4.6,2.4,2.4,2.7,1.9,2.7,4.8,6.3,7.4,11.9,15.2,8.5,7.2,12.0
"08-02-2021",5.2,2.4,1.9,1.7,1.2,1.0,1.0,1.4,2.2,4.5,3.9,2.7,2.2,2.0,1.6,1.2,1.1,1.3,1.5,2.3,3.1,3.3,2.4,1.9
"09-02-2021",1.1,0.7,0.6,0.5,0.3,0.4,0.4,0.7,1.4,2.3,2.7,2.8,2.5,2.6,2.2,2.0,2.7,2.7,2.4,2.0,1.9,2.7,5.2,2.4
"10-02-2021",1.4,0.9,0.7,0.4,0.4,0.4,0.8,2.6,4.0,5.2,4.1,4.0,3.4,3.7,2.5,2.1,1.6,1.8,1.7,1.7,5.2,3.9,2.2,5.9
"11-02-2021",6.3,3.7,2.8,1.4,0.9,0.6,1.3,2.1,2.9,3.2,1.6,2.1,2.5,2.2,2.0,1.7,1.3,3.0,2.9,3.4,1.6,3.4,3.0,5.0
"12-02-2021",3.8,1.9,1.5,1.3,0.9,0.9,0.9,2.2,4.2,5.6,5.3,3.0,2.1,2.3,2.8,2.3,1.6,1.9,1.6,1.4,3.5,8.4,8.1,5.4
"13-02-2021",3.3,2.2,2.0,2.0,1.0,1.3,0.8,1.3,3.3,4.4,7.1,7.2,7.3,4.2,7.4,4.6,4.3,4.3,5.4,6.2,6.9,11.4,9.0,9.5
"14-02-2021",4.5,2.0,1.6,1.2,0.9,0.9,1.0,1.1,1.2,1.7,2.9,3.5,3.3,2.3,1.2,1.5,1.3,1.6,2.0,2.8,8.2,5.5,2.8,1.9
"15-02-2021",1.2,0.8,0.7,0.6,0.5,0.5,0.5,0.6,0.9,1.3,1.5,2.2,2.3,2.5,2.1,2.0,1.9,2.1,2.0,1.6,1.6,1.7,1.4,1.0
"16-02-2021",0.9,0.8,0.5,0.4,0.4,0.5,0.5,2.1,2.5,2.4,1.8,2.3,2.3,1.6,0.8,0.7,1.3,1.7,1.8,3.3,6.2,4.8,1.7,1.0
